day,status,count,first_day,date
227 days,durch Infektion geimpft,1452,2020-02-27,2020-10-11
228 days,kein Impfschutz,195262,2020-02-27,2020-10-12
228 days,durch Infektion geimpft,1473,2020-02-27,2020-10-12
229 days,kein Impfschutz,195245,2020-02-27,2020-10-13
229 days,durch Infektion geimpft,1490,2020-02-27,2020-10-13
230 days,kein Impfschutz,195221,2020-02-27,2020-10-14
230 days,durch Infektion geimpft,1514,2020-02-27,2020-10-14
231 days,kein Impfschutz,195176,2020-02-27,2020-10-15
231 days,durch Infektion geimpft,1559,2020-02-27,2020-10-15
232 days,kein Impfschutz,195128,2020-02-27,2020-10-16
232 days,durch Infektion geimpft,1607,2020-02-27,2020-10-16
233 days,kein Impfschutz,195105,2020-02-27,2020-10-17
233 days,durch Infektion geimpft,1630,2020-02-27,2020-10-17
234 days,kein Impfschutz,195093,2020-02-27,2020-10-18
234 days,durch Infektion geimpft,1642,2020-02-27,2020-10-18
235 days,kein Impfschutz,195051,2020-02-27,2020-10-19
235 days,durch Infektion geimpft,1684,2020-02-27,2020-10-19
236 days,kein Impfschutz,195000,2020-02-27,2020-10-20
236 days,durch Infektion geimpft,1735,2020-02-27,2020-10-20
237 days,kein Impfschutz,194927,2020-02-27,2020-10-21
237 days,durch Infektion geimpft,1808,2020-02-27,2020-10-21
238 days,kein Impfschutz,194839,2020-02-27,2020-10-22
238 days,durch Infektion geimpft,1896,2020-02-27,2020-10-22
239 days,kein Impfschutz,194754,2020-02-27,2020-10-23
239 days,durch Infektion geimpft,1981,2020-02-27,2020-10-23
240 days,kein Impfschutz,194677,2020-02-27,2020-10-24
240 days,durch Infektion geimpft,2058,2020-02-27,2020-10-24
241 days,kein Impfschutz,194637,2020-02-27,2020-10-25
241 days,durch Infektion geimpft,2098,2020-02-27,2020-10-25
242 days,kein Impfschutz,194569,2020-02-27,2020-10-26
242 days,durch Infektion geimpft,2166,2020-02-27,2020-10-26
243 days,kein Impfschutz,194476,2020-02-27,2020-10-27
243 days,durch Infektion geimpft,2259,2020-02-27,2020-10-27
244 days,kein Impfschutz,194393,2020-02-27,2020-10-28
244 days,durch Infektion geimpft,2342,2020-02-27,2020-10-28
245 days,kein Impfschutz,194298,2020-02-27,2020-10-29
245 days,durch Infektion geimpft,2437,2020-02-27,2020-10-29
246 days,kein Impfschutz,194198,2020-02-27,2020-10-30
246 days,durch Infektion geimpft,2537,2020-02-27,2020-10-30
247 days,kein Impfschutz,194112,2020-02-27,2020-10-31
247 days,durch Infektion geimpft,2623,2020-02-27,2020-10-31
248 days,kein Impfschutz,194056,2020-02-27,2020-11-01
248 days,durch Infektion geimpft,2679,2020-02-27,2020-11-01
249 days,kein Impfschutz,193962,2020-02-27,2020-11-02
249 days,durch Infektion geimpft,2773,2020-02-27,2020-11-02
250 days,kein Impfschutz,193883,2020-02-27,2020-11-03
250 days,durch Infektion geimpft,2852,2020-02-27,2020-11-03
251 days,kein Impfschutz,193797,2020-02-27,2020-11-04
251 days,durch Infektion geimpft,2938,2020-02-27,2020-11-04
252 days,kein Impfschutz,193703,2020-02-27,2020-11-05
252 days,durch Infektion geimpft,3032,2020-02-27,2020-11-05
253 days,kein Impfschutz,193610,2020-02-27,2020-11-06
253 days,durch Infektion geimpft,3125,2020-02-27,2020-11-06
254 days,kein Impfschutz,193541,2020-02-27,2020-11-07
254 days,durch Infektion geimpft,3194,2020-02-27,2020-11-07
255 days,kein Impfschutz,193486,2020-02-27,2020-11-08
255 days,durch Infektion geimpft,3249,2020-02-27,2020-11-08
256 days,kein Impfschutz,193422,2020-02-27,2020-11-09
256 days,durch Infektion geimpft,3313,2020-02-27,2020-11-09
257 days,kein Impfschutz,193306,2020-02-27,2020-11-10
257 days,durch Infektion geimpft,3429,2020-02-27,2020-11-10
258 days,kein Impfschutz,193158,2020-02-27,2020-11-11
258 days,durch Infektion geimpft,3577,2020-02-27,2020-11-11
259 days,kein Impfschutz,193029,2020-02-27,2020-11-12
259 days,durch Infektion geimpft,3706,2020-02-27,2020-11-12
260 days,kein Impfschutz,192905,2020-02-27,2020-11-13
260 days,durch Infektion geimpft,3830,2020-02-27,2020-11-13
261 days,kein Impfschutz,192792,2020-02-27,2020-11-14
261 days,durch Infektion geimpft,3943,2020-02-27,2020-11-14
262 days,kein Impfschutz,192715,2020-02-27,2020-11-15
262 days,durch Infektion geimpft,4020,2020-02-27,2020-11-15
263 days,kein Impfschutz,192607,2020-02-27,2020-11-16
263 days,durch Infektion geimpft,4128,2020-02-27,2020-11-16
264 days,kein Impfschutz,192442,2020-02-27,2020-11-17
264 days,durch Infektion geimpft,4293,2020-02-27,2020-11-17
265 days,kein Impfschutz,192365,2020-02-27,2020-11-18
265 days,durch Infektion geimpft,4370,2020-02-27,2020-11-18
266 days,kein Impfschutz,192256,2020-02-27,2020-11-19
266 days,durch Infektion geimpft,4479,2020-02-27,2020-11-19
267 days,kein Impfschutz,192145,2020-02-27,2020-11-20
267 days,durch Infektion geimpft,4590,2020-02-27,2020-11-20
268 days,kein Impfschutz,192052,2020-02-27,2020-11-21
268 days,durch Infektion geimpft,4683,2020-02-27,2020-11-21
269 days,kein Impfschutz,192001,2020-02-27,2020-11-22
269 days,durch Infektion geimpft,4734,2020-02-27,2020-11-22
270 days,kein Impfschutz,191911,2020-02-27,2020-11-23
270 days,durch Infektion geimpft,4824,2020-02-27,2020-11-23
271 days,kein Impfschutz,191802,2020-02-27,2020-11-24
271 days,durch Infektion geimpft,4933,2020-02-27,2020-11-24
272 days,kein Impfschutz,191654,2020-02-27,2020-11-25
272 days,durch Infektion geimpft,5081,2020-02-27,2020-11-25
273 days,kein Impfschutz,191560,2020-02-27,2020-11-26
273 days,durch Infektion geimpft,5175,2020-02-27,2020-11-26
274 days,kein Impfschutz,191479,2020-02-27,2020-11-27
274 days,durch Infektion geimpft,5256,2020-02-27,2020-11-27
275 days,kein Impfschutz,191395,2020-02-27,2020-11-28
275 days,durch Infektion geimpft,5340,2020-02-27,2020-11-28
276 days,kein Impfschutz,191337,2020-02-27,2020-11-29
276 days,durch Infektion geimpft,5398,2020-02-27,2020-11-29
277 days,kein Impfschutz,191249,2020-02-27,2020-11-30
277 days,durch Infektion geimpft,5486,2020-02-27,2020-11-30
278 days,kein Impfschutz,191144,2020-02-27,2020-12-01
278 days,durch Infektion geimpft,5591,2020-02-27,2020-12-01
279 days,kein Impfschutz,191036,2020-02-27,2020-12-02
279 days,durch Infektion geimpft,5699,2020-02-27,2020-12-02
280 days,kein Impfschutz,190941,2020-02-27,2020-12-03
280 days,durch Infektion geimpft,5794,2020-02-27,2020-12-03
281 days,kein Impfschutz,190825,2020-02-27,2020-12-04
281 days,durch Infektion geimpft,5910,2020-02-27,2020-12-04
282 days,kein Impfschutz,190745,2020-02-27,2020-12-05
282 days,durch Infektion geimpft,5990,2020-02-27,2020-12-05
283 days,kein Impfschutz,190693,2020-02-27,2020-12-06
283 days,durch Infektion geimpft,6042,2020-02-27,2020-12-06
284 days,kein Impfschutz,190592,2020-02-27,2020-12-07
284 days,durch Infektion geimpft,6143,2020-02-27,2020-12-07
285 days,kein Impfschutz,190471,2020-02-27,2020-12-08
285 days,durch Infektion geimpft,6264,2020-02-27,2020-12-08
286 days,kein Impfschutz,190373,2020-02-27,2020-12-09
286 days,durch Infektion geimpft,6362,2020-02-27,2020-12-09
287 days,kein Impfschutz,190228,2020-02-27,2020-12-10
287 days,durch Infektion geimpft,6507,2020-02-27,2020-12-10
288 days,kein Impfschutz,190134,2020-02-27,2020-12-11
288 days,durch Infektion geimpft,6601,2020-02-27,2020-12-11
289 days,kein Impfschutz,190072,2020-02-27,2020-12-12
289 days,durch Infektion geimpft,6663,2020-02-27,2020-12-12
290 days,kein Impfschutz,190009,2020-02-27,2020-12-13
290 days,durch Infektion geimpft,6726,2020-02-27,2020-12-13
291 days,kein Impfschutz,189918,2020-02-27,2020-12-14
291 days,durch Infektion geimpft,6817,2020-02-27,2020-12-14
292 days,kein Impfschutz,189796,2020-02-27,2020-12-15
292 days,durch Infektion geimpft,6939,2020-02-27,2020-12-15
293 days,kein Impfschutz,189678,2020-02-27,2020-12-16
293 days,durch Infektion geimpft,7057,2020-02-27,2020-12-16
294 days,kein Impfschutz,189577,2020-02-27,2020-12-17
294 days,durch Infektion geimpft,7158,2020-02-27,2020-12-17
295 days,kein Impfschutz,189473,2020-02-27,2020-12-18
295 days,durch Infektion geimpft,7262,2020-02-27,2020-12-18
296 days,kein Impfschutz,189408,2020-02-27,2020-12-19
296 days,durch Infektion geimpft,7327,2020-02-27,2020-12-19
297 days,kein Impfschutz,189365,2020-02-27,2020-12-20
297 days,durch Infektion geimpft,7370,2020-02-27,2020-12-20
298 days,kein Impfschutz,189272,2020-02-27,2020-12-21
298 days,durch Infektion geimpft,7463,2020-02-27,2020-12-21
299 days,kein Impfschutz,189183,2020-02-27,2020-12-22
299 days,durch Infektion geimpft,7552,2020-02-27,2020-12-22
300 days,kein Impfschutz,189093,2020-02-27,2020-12-23
300 days,durch Infektion geimpft,7642,2020-02-27,2020-12-23
301 days,kein Impfschutz,189025,2020-02-27,2020-12-24
301 days,durch Infektion geimpft,7710,2020-02-27,2020-12-24
302 days,kein Impfschutz,188983,2020-02-27,2020-12-25
302 days,durch Infektion geimpft,7752,2020-02-27,2020-12-25
303 days,kein Impfschutz,188948,2020-02-27,2020-12-26
303 days,durch Infektion geimpft,7787,2020-02-27,2020-12-26
304 days,kein Impfschutz,188890,2020-02-27,2020-12-27
304 days,durch Infektion geimpft,7845,2020-02-27,2020-12-27
305 days,kein Impfschutz,188794,2020-02-27,2020-12-28
305 days,durch Infektion geimpft,7941,2020-02-27,2020-12-28
306 days,kein Impfschutz,188086,2020-02-27,2020-12-29
306 days,Partiell geimpft,659,2020-02-27,2020-12-29
306 days,Vollständig geimpft,1,2020-02-27,2020-12-29
306 days,durch Infektion geimpft,7989,2020-02-27,2020-12-29
307 days,kein Impfschutz,187126,2020-02-27,2020-12-30
307 days,Partiell geimpft,1561,2020-02-27,2020-12-30
307 days,Vollständig geimpft,1,2020-02-27,2020-12-30
307 days,durch Infektion geimpft,8047,2020-02-27,2020-12-30
308 days,kein Impfschutz,187048,2020-02-27,2020-12-31
308 days,Partiell geimpft,1561,2020-02-27,2020-12-31
308 days,Vollständig geimpft,1,2020-02-27,2020-12-31
308 days,durch Infektion geimpft,8125,2020-02-27,2020-12-31
309 days,kein Impfschutz,187028,2020-02-27,2021-01-01
309 days,Partiell geimpft,1561,2020-02-27,2021-01-01
309 days,Vollständig geimpft,1,2020-02-27,2021-01-01
309 days,durch Infektion geimpft,8145,2020-02-27,2021-01-01
310 days,kein Impfschutz,186971,2020-02-27,2021-01-02
310 days,Partiell geimpft,1561,2020-02-27,2021-01-02
310 days,Vollständig geimpft,1,2020-02-27,2021-01-02
310 days,durch Infektion geimpft,8202,2020-02-27,2021-01-02
311 days,kein Impfschutz,186928,2020-02-27,2021-01-03
311 days,Partiell geimpft,1561,2020-02-27,2021-01-03
311 days,Vollständig geimpft,1,2020-02-27,2021-01-03
311 days,durch Infektion geimpft,8245,2020-02-27,2021-01-03
312 days,kein Impfschutz,186336,2020-02-27,2021-01-04
312 days,Partiell geimpft,2075,2020-02-27,2021-01-04
312 days,Vollständig geimpft,1,2020-02-27,2021-01-04
312 days,durch Infektion geimpft,8323,2020-02-27,2021-01-04
313 days,kein Impfschutz,185772,2020-02-27,2021-01-05
313 days,Partiell geimpft,2559,2020-02-27,2021-01-05
313 days,Vollständig geimpft,1,2020-02-27,2021-01-05
313 days,durch Infektion geimpft,8403,2020-02-27,2021-01-05
314 days,kein Impfschutz,185067,2020-02-27,2021-01-06
314 days,Partiell geimpft,3192,2020-02-27,2021-01-06
314 days,Vollständig geimpft,1,2020-02-27,2021-01-06
314 days,durch Infektion geimpft,8475,2020-02-27,2021-01-06
315 days,kein Impfschutz,184993,2020-02-27,2021-01-07
315 days,Partiell geimpft,3196,2020-02-27,2021-01-07
315 days,Vollständig geimpft,1,2020-02-27,2021-01-07
315 days,durch Infektion geimpft,8545,2020-02-27,2021-01-07
316 days,kein Impfschutz,184935,2020-02-27,2021-01-08
316 days,Partiell geimpft,3203,2020-02-27,2021-01-08
316 days,Vollständig geimpft,1,2020-02-27,2021-01-08
316 days,durch Infektion geimpft,8596,2020-02-27,2021-01-08
317 days,kein Impfschutz,184893,2020-02-27,2021-01-09
317 days,Partiell geimpft,3207,2020-02-27,2021-01-09
317 days,Vollständig geimpft,1,2020-02-27,2021-01-09
317 days,durch Infektion geimpft,8634,2020-02-27,2021-01-09
318 days,kein Impfschutz,184874,2020-02-27,2021-01-10
318 days,Partiell geimpft,3207,2020-02-27,2021-01-10
318 days,Vollständig geimpft,1,2020-02-27,2021-01-10
318 days,durch Infektion geimpft,8653,2020-02-27,2021-01-10
319 days,kein Impfschutz,184810,2020-02-27,2021-01-11
319 days,Partiell geimpft,3211,2020-02-27,2021-01-11
319 days,Vollständig geimpft,1,2020-02-27,2021-01-11
319 days,durch Infektion geimpft,8713,2020-02-27,2021-01-11
320 days,kein Impfschutz,184755,2020-02-27,2021-01-12
320 days,Partiell geimpft,3215,2020-02-27,2021-01-12
320 days,Vollständig geimpft,1,2020-02-27,2021-01-12
320 days,durch Infektion geimpft,8764,2020-02-27,2021-01-12
321 days,kein Impfschutz,184134,2020-02-27,2021-01-13
321 days,Partiell geimpft,3795,2020-02-27,2021-01-13
321 days,Vollständig geimpft,2,2020-02-27,2021-01-13
321 days,durch Infektion geimpft,8804,2020-02-27,2021-01-13
322 days,kein Impfschutz,183637,2020-02-27,2021-01-14
322 days,Partiell geimpft,4266,2020-02-27,2021-01-14
322 days,Vollständig geimpft,2,2020-02-27,2021-01-14
322 days,durch Infektion geimpft,8830,2020-02-27,2021-01-14
323 days,kein Impfschutz,182467,2020-02-27,2021-01-15
323 days,Partiell geimpft,5407,2020-02-27,2021-01-15
323 days,Vollständig geimpft,6,2020-02-27,2021-01-15
323 days,durch Infektion geimpft,8855,2020-02-27,2021-01-15
324 days,kein Impfschutz,181329,2020-02-27,2021-01-16
324 days,Partiell geimpft,6525,2020-02-27,2021-01-16
324 days,Vollständig geimpft,8,2020-02-27,2021-01-16
324 days,durch Infektion geimpft,8873,2020-02-27,2021-01-16
325 days,kein Impfschutz,181320,2020-02-27,2021-01-17
325 days,Partiell geimpft,6525,2020-02-27,2021-01-17
325 days,Vollständig geimpft,8,2020-02-27,2021-01-17
325 days,durch Infektion geimpft,8882,2020-02-27,2021-01-17
326 days,kein Impfschutz,181129,2020-02-27,2021-01-18
326 days,Partiell geimpft,6052,2020-02-27,2021-01-18
326 days,Vollständig geimpft,636,2020-02-27,2021-01-18
326 days,durch Infektion geimpft,8918,2020-02-27,2021-01-18
327 days,kein Impfschutz,179986,2020-02-27,2021-01-19
327 days,Partiell geimpft,6510,2020-02-27,2021-01-19
327 days,Vollständig geimpft,1274,2020-02-27,2021-01-19
327 days,durch Infektion geimpft,8965,2020-02-27,2021-01-19
328 days,kein Impfschutz,179774,2020-02-27,2021-01-20
328 days,Partiell geimpft,5811,2020-02-27,2021-01-20
328 days,Vollständig geimpft,2143,2020-02-27,2021-01-20
328 days,Auffrischimpfung,2,2020-02-27,2021-01-20
328 days,durch Infektion geimpft,9005,2020-02-27,2021-01-20
329 days,kein Impfschutz,179606,2020-02-27,2021-01-21
329 days,Partiell geimpft,5947,2020-02-27,2021-01-21
329 days,Vollständig geimpft,2145,2020-02-27,2021-01-21
329 days,Auffrischimpfung,2,2020-02-27,2021-01-21
329 days,durch Infektion geimpft,9035,2020-02-27,2021-01-21
330 days,kein Impfschutz,179403,2020-02-27,2021-01-22
330 days,Partiell geimpft,6126,2020-02-27,2021-01-22
330 days,Vollständig geimpft,2146,2020-02-27,2021-01-22
330 days,Auffrischimpfung,2,2020-02-27,2021-01-22
330 days,durch Infektion geimpft,9058,2020-02-27,2021-01-22
331 days,kein Impfschutz,179287,2020-02-27,2021-01-23
331 days,Partiell geimpft,6208,2020-02-27,2021-01-23
331 days,Vollständig geimpft,2146,2020-02-27,2021-01-23
331 days,Auffrischimpfung,2,2020-02-27,2021-01-23
331 days,durch Infektion geimpft,9092,2020-02-27,2021-01-23
332 days,kein Impfschutz,179272,2020-02-27,2021-01-24
332 days,Partiell geimpft,6208,2020-02-27,2021-01-24
332 days,Vollständig geimpft,2146,2020-02-27,2021-01-24
332 days,Auffrischimpfung,2,2020-02-27,2021-01-24
332 days,durch Infektion geimpft,9107,2020-02-27,2021-01-24
333 days,kein Impfschutz,179227,2020-02-27,2021-01-25
333 days,Partiell geimpft,5712,2020-02-27,2021-01-25
333 days,Vollständig geimpft,2664,2020-02-27,2021-01-25
333 days,Auffrischimpfung,2,2020-02-27,2021-01-25
333 days,durch Infektion geimpft,9130,2020-02-27,2021-01-25
334 days,kein Impfschutz,178965,2020-02-27,2021-01-26
334 days,Partiell geimpft,5449,2020-02-27,2021-01-26
334 days,Vollständig geimpft,3142,2020-02-27,2021-01-26
334 days,Auffrischimpfung,2,2020-02-27,2021-01-26
334 days,durch Infektion geimpft,9177,2020-02-27,2021-01-26
335 days,kein Impfschutz,178860,2020-02-27,2021-01-27
335 days,Partiell geimpft,4896,2020-02-27,2021-01-27
335 days,Vollständig geimpft,3766,2020-02-27,2021-01-27
335 days,Auffrischimpfung,2,2020-02-27,2021-01-27
335 days,durch Infektion geimpft,9211,2020-02-27,2021-01-27
336 days,kein Impfschutz,178618,2020-02-27,2021-01-28
336 days,Partiell geimpft,5117,2020-02-27,2021-01-28
336 days,Vollständig geimpft,3771,2020-02-27,2021-01-28
336 days,Auffrischimpfung,2,2020-02-27,2021-01-28
336 days,durch Infektion geimpft,9227,2020-02-27,2021-01-28
337 days,kein Impfschutz,178212,2020-02-27,2021-01-29
337 days,Partiell geimpft,5480,2020-02-27,2021-01-29
337 days,Vollständig geimpft,3778,2020-02-27,2021-01-29
337 days,Auffrischimpfung,2,2020-02-27,2021-01-29
337 days,durch Infektion geimpft,9263,2020-02-27,2021-01-29
338 days,kein Impfschutz,178149,2020-02-27,2021-01-30
338 days,Partiell geimpft,5529,2020-02-27,2021-01-30
338 days,Vollständig geimpft,3779,2020-02-27,2021-01-30
338 days,Auffrischimpfung,2,2020-02-27,2021-01-30
338 days,durch Infektion geimpft,9276,2020-02-27,2021-01-30
339 days,kein Impfschutz,178137,2020-02-27,2021-01-31
339 days,Partiell geimpft,5530,2020-02-27,2021-01-31
339 days,Vollständig geimpft,3779,2020-02-27,2021-01-31
339 days,Auffrischimpfung,2,2020-02-27,2021-01-31
339 days,durch Infektion geimpft,9287,2020-02-27,2021-01-31
340 days,kein Impfschutz,177906,2020-02-27,2021-02-01
340 days,Partiell geimpft,5734,2020-02-27,2021-02-01
340 days,Vollständig geimpft,3784,2020-02-27,2021-02-01
340 days,Auffrischimpfung,2,2020-02-27,2021-02-01
340 days,durch Infektion geimpft,9309,2020-02-27,2021-02-01
341 days,kein Impfschutz,177773,2020-02-27,2021-02-02
341 days,Partiell geimpft,5827,2020-02-27,2021-02-02
341 days,Vollständig geimpft,3786,2020-02-27,2021-02-02
341 days,Auffrischimpfung,2,2020-02-27,2021-02-02
341 days,durch Infektion geimpft,9347,2020-02-27,2021-02-02
342 days,kein Impfschutz,177240,2020-02-27,2021-02-03
342 days,Partiell geimpft,6333,2020-02-27,2021-02-03
342 days,Vollständig geimpft,3789,2020-02-27,2021-02-03
342 days,Auffrischimpfung,2,2020-02-27,2021-02-03
342 days,durch Infektion geimpft,9371,2020-02-27,2021-02-03
343 days,kein Impfschutz,177218,2020-02-27,2021-02-04
343 days,Partiell geimpft,6333,2020-02-27,2021-02-04
343 days,Vollständig geimpft,3791,2020-02-27,2021-02-04
343 days,Auffrischimpfung,2,2020-02-27,2021-02-04
343 days,durch Infektion geimpft,9391,2020-02-27,2021-02-04
344 days,kein Impfschutz,177161,2020-02-27,2021-02-05
344 days,Partiell geimpft,6348,2020-02-27,2021-02-05
344 days,Vollständig geimpft,3798,2020-02-27,2021-02-05
344 days,Auffrischimpfung,2,2020-02-27,2021-02-05
344 days,durch Infektion geimpft,9426,2020-02-27,2021-02-05
345 days,kein Impfschutz,177137,2020-02-27,2021-02-06
345 days,Partiell geimpft,6347,2020-02-27,2021-02-06
345 days,Vollständig geimpft,3799,2020-02-27,2021-02-06
345 days,Auffrischimpfung,2,2020-02-27,2021-02-06
345 days,durch Infektion geimpft,9450,2020-02-27,2021-02-06
346 days,kein Impfschutz,177117,2020-02-27,2021-02-07
346 days,Partiell geimpft,6348,2020-02-27,2021-02-07
346 days,Vollständig geimpft,3799,2020-02-27,2021-02-07
346 days,Auffrischimpfung,2,2020-02-27,2021-02-07
346 days,durch Infektion geimpft,9469,2020-02-27,2021-02-07
347 days,kein Impfschutz,176552,2020-02-27,2021-02-08
347 days,Partiell geimpft,6886,2020-02-27,2021-02-08
347 days,Vollständig geimpft,3805,2020-02-27,2021-02-08
347 days,Auffrischimpfung,2,2020-02-27,2021-02-08
347 days,durch Infektion geimpft,9490,2020-02-27,2021-02-08
348 days,kein Impfschutz,176016,2020-02-27,2021-02-09
348 days,Partiell geimpft,7390,2020-02-27,2021-02-09
348 days,Vollständig geimpft,3807,2020-02-27,2021-02-09
