day,status,count,first_day,date
227 days,durch Infektion geimpft,1452,2020-02-27,2020-10-11
228 days,kein Impfschutz,195262,2020-02-27,2020-10-12
228 days,durch Infektion geimpft,1473,2020-02-27,2020-10-12
229 days,kein Impfschutz,195245,2020-02-27,2020-10-13
229 days,durch Infektion geimpft,1490,2020-02-27,2020-10-13
230 days,kein Impfschutz,195221,2020-02-27,2020-10-14
230 days,durch Infektion geimpft,1514,2020-02-27,2020-10-14
231 days,kein Impfschutz,195176,2020-02-27,2020-10-15
231 days,durch Infektion geimpft,1559,2020-02-27,2020-10-15
232 days,kein Impfschutz,195128,2020-02-27,2020-10-16
232 days,durch Infektion geimpft,1607,2020-02-27,2020-10-16
233 days,kein Impfschutz,195105,2020-02-27,2020-10-17
233 days,durch Infektion geimpft,1630,2020-02-27,2020-10-17
234 days,kein Impfschutz,195093,2020-02-27,2020-10-18
234 days,durch Infektion geimpft,1642,2020-02-27,2020-10-18
235 days,kein Impfschutz,195051,2020-02-27,2020-10-19
235 days,durch Infektion geimpft,1684,2020-02-27,2020-10-19
236 days,kein Impfschutz,195000,2020-02-27,2020-10-20
236 days,durch Infektion geimpft,1735,2020-02-27,2020-10-20
237 days,kein Impfschutz,194927,2020-02-27,2020-10-21
237 days,durch Infektion geimpft,1808,2020-02-27,2020-10-21
238 days,kein Impfschutz,194839,2020-02-27,2020-10-22
238 days,durch Infektion geimpft,1896,2020-02-27,2020-10-22
239 days,kein Impfschutz,194754,2020-02-27,2020-10-23
239 days,durch Infektion geimpft,1981,2020-02-27,2020-10-23
240 days,kein Impfschutz,194677,2020-02-27,2020-10-24
240 days,durch Infektion geimpft,2058,2020-02-27,2020-10-24
241 days,kein Impfschutz,194637,2020-02-27,2020-10-25
241 days,durch Infektion geimpft,2098,2020-02-27,2020-10-25
242 days,kein Impfschutz,194569,2020-02-27,2020-10-26
242 days,durch Infektion geimpft,2166,2020-02-27,2020-10-26
243 days,kein Impfschutz,194476,2020-02-27,2020-10-27
243 days,durch Infektion geimpft,2259,2020-02-27,2020-10-27
244 days,kein Impfschutz,194393,2020-02-27,2020-10-28
244 days,durch Infektion geimpft,2342,2020-02-27,2020-10-28
245 days,kein Impfschutz,194298,2020-02-27,2020-10-29
245 days,durch Infektion geimpft,2437,2020-02-27,2020-10-29
246 days,kein Impfschutz,194198,2020-02-27,2020-10-30
246 days,durch Infektion geimpft,2537,2020-02-27,2020-10-30
247 days,kein Impfschutz,194112,2020-02-27,2020-10-31
247 days,durch Infektion geimpft,2623,2020-02-27,2020-10-31
248 days,kein Impfschutz,194056,2020-02-27,2020-11-01
248 days,durch Infektion geimpft,2679,2020-02-27,2020-11-01
249 days,kein Impfschutz,193962,2020-02-27,2020-11-02
249 days,Impfschutz abgelaufen,1,2020-02-27,2020-11-02
249 days,durch Infektion geimpft,2772,2020-02-27,2020-11-02
250 days,kein Impfschutz,193883,2020-02-27,2020-11-03
250 days,Impfschutz abgelaufen,1,2020-02-27,2020-11-03
250 days,durch Infektion geimpft,2851,2020-02-27,2020-11-03
251 days,kein Impfschutz,193797,2020-02-27,2020-11-04
251 days,Impfschutz abgelaufen,1,2020-02-27,2020-11-04
251 days,durch Infektion geimpft,2937,2020-02-27,2020-11-04
252 days,kein Impfschutz,193703,2020-02-27,2020-11-05
252 days,Impfschutz abgelaufen,1,2020-02-27,2020-11-05
252 days,durch Infektion geimpft,3031,2020-02-27,2020-11-05
253 days,kein Impfschutz,193610,2020-02-27,2020-11-06
253 days,Impfschutz abgelaufen,2,2020-02-27,2020-11-06
253 days,durch Infektion geimpft,3123,2020-02-27,2020-11-06
254 days,kein Impfschutz,193541,2020-02-27,2020-11-07
254 days,Impfschutz abgelaufen,3,2020-02-27,2020-11-07
254 days,durch Infektion geimpft,3191,2020-02-27,2020-11-07
255 days,kein Impfschutz,193486,2020-02-27,2020-11-08
255 days,Impfschutz abgelaufen,7,2020-02-27,2020-11-08
255 days,durch Infektion geimpft,3242,2020-02-27,2020-11-08
256 days,kein Impfschutz,193422,2020-02-27,2020-11-09
256 days,Impfschutz abgelaufen,12,2020-02-27,2020-11-09
256 days,durch Infektion geimpft,3301,2020-02-27,2020-11-09
257 days,kein Impfschutz,193306,2020-02-27,2020-11-10
257 days,Impfschutz abgelaufen,17,2020-02-27,2020-11-10
257 days,durch Infektion geimpft,3412,2020-02-27,2020-11-10
258 days,kein Impfschutz,193158,2020-02-27,2020-11-11
258 days,Impfschutz abgelaufen,20,2020-02-27,2020-11-11
258 days,durch Infektion geimpft,3557,2020-02-27,2020-11-11
259 days,kein Impfschutz,193029,2020-02-27,2020-11-12
259 days,Impfschutz abgelaufen,25,2020-02-27,2020-11-12
259 days,durch Infektion geimpft,3681,2020-02-27,2020-11-12
260 days,kein Impfschutz,192905,2020-02-27,2020-11-13
260 days,Impfschutz abgelaufen,35,2020-02-27,2020-11-13
260 days,durch Infektion geimpft,3795,2020-02-27,2020-11-13
261 days,kein Impfschutz,192792,2020-02-27,2020-11-14
261 days,Impfschutz abgelaufen,41,2020-02-27,2020-11-14
261 days,durch Infektion geimpft,3902,2020-02-27,2020-11-14
262 days,kein Impfschutz,192715,2020-02-27,2020-11-15
262 days,Impfschutz abgelaufen,63,2020-02-27,2020-11-15
262 days,durch Infektion geimpft,3957,2020-02-27,2020-11-15
263 days,kein Impfschutz,192607,2020-02-27,2020-11-16
263 days,Impfschutz abgelaufen,86,2020-02-27,2020-11-16
263 days,durch Infektion geimpft,4042,2020-02-27,2020-11-16
264 days,kein Impfschutz,192442,2020-02-27,2020-11-17
264 days,Impfschutz abgelaufen,97,2020-02-27,2020-11-17
264 days,durch Infektion geimpft,4196,2020-02-27,2020-11-17
265 days,kein Impfschutz,192365,2020-02-27,2020-11-18
265 days,Impfschutz abgelaufen,121,2020-02-27,2020-11-18
265 days,durch Infektion geimpft,4249,2020-02-27,2020-11-18
266 days,kein Impfschutz,192256,2020-02-27,2020-11-19
266 days,Impfschutz abgelaufen,135,2020-02-27,2020-11-19
266 days,durch Infektion geimpft,4344,2020-02-27,2020-11-19
267 days,kein Impfschutz,192145,2020-02-27,2020-11-20
267 days,Impfschutz abgelaufen,154,2020-02-27,2020-11-20
267 days,durch Infektion geimpft,4436,2020-02-27,2020-11-20
268 days,kein Impfschutz,192052,2020-02-27,2020-11-21
268 days,Impfschutz abgelaufen,174,2020-02-27,2020-11-21
268 days,durch Infektion geimpft,4509,2020-02-27,2020-11-21
269 days,kein Impfschutz,192001,2020-02-27,2020-11-22
269 days,Impfschutz abgelaufen,223,2020-02-27,2020-11-22
269 days,durch Infektion geimpft,4511,2020-02-27,2020-11-22
270 days,kein Impfschutz,191911,2020-02-27,2020-11-23
270 days,Impfschutz abgelaufen,257,2020-02-27,2020-11-23
270 days,durch Infektion geimpft,4567,2020-02-27,2020-11-23
271 days,kein Impfschutz,191802,2020-02-27,2020-11-24
271 days,Impfschutz abgelaufen,298,2020-02-27,2020-11-24
271 days,durch Infektion geimpft,4635,2020-02-27,2020-11-24
272 days,kein Impfschutz,191654,2020-02-27,2020-11-25
272 days,Impfschutz abgelaufen,346,2020-02-27,2020-11-25
272 days,durch Infektion geimpft,4735,2020-02-27,2020-11-25
273 days,kein Impfschutz,191560,2020-02-27,2020-11-26
273 days,Impfschutz abgelaufen,386,2020-02-27,2020-11-26
273 days,durch Infektion geimpft,4789,2020-02-27,2020-11-26
274 days,kein Impfschutz,191479,2020-02-27,2020-11-27
274 days,Impfschutz abgelaufen,417,2020-02-27,2020-11-27
274 days,durch Infektion geimpft,4839,2020-02-27,2020-11-27
275 days,kein Impfschutz,191395,2020-02-27,2020-11-28
275 days,Impfschutz abgelaufen,473,2020-02-27,2020-11-28
275 days,durch Infektion geimpft,4867,2020-02-27,2020-11-28
276 days,kein Impfschutz,191337,2020-02-27,2020-11-29
276 days,Impfschutz abgelaufen,515,2020-02-27,2020-11-29
276 days,durch Infektion geimpft,4883,2020-02-27,2020-11-29
277 days,kein Impfschutz,191249,2020-02-27,2020-11-30
277 days,Impfschutz abgelaufen,546,2020-02-27,2020-11-30
277 days,durch Infektion geimpft,4940,2020-02-27,2020-11-30
278 days,kein Impfschutz,191144,2020-02-27,2020-12-01
278 days,Impfschutz abgelaufen,583,2020-02-27,2020-12-01
278 days,durch Infektion geimpft,5008,2020-02-27,2020-12-01
279 days,kein Impfschutz,191036,2020-02-27,2020-12-02
279 days,Impfschutz abgelaufen,616,2020-02-27,2020-12-02
279 days,durch Infektion geimpft,5083,2020-02-27,2020-12-02
280 days,kein Impfschutz,190942,2020-02-27,2020-12-03
280 days,Impfschutz abgelaufen,634,2020-02-27,2020-12-03
280 days,durch Infektion geimpft,5159,2020-02-27,2020-12-03
281 days,kein Impfschutz,190826,2020-02-27,2020-12-04
281 days,Impfschutz abgelaufen,666,2020-02-27,2020-12-04
281 days,durch Infektion geimpft,5243,2020-02-27,2020-12-04
282 days,kein Impfschutz,190746,2020-02-27,2020-12-05
282 days,Impfschutz abgelaufen,689,2020-02-27,2020-12-05
282 days,durch Infektion geimpft,5300,2020-02-27,2020-12-05
283 days,kein Impfschutz,190695,2020-02-27,2020-12-06
283 days,Impfschutz abgelaufen,714,2020-02-27,2020-12-06
283 days,durch Infektion geimpft,5326,2020-02-27,2020-12-06
284 days,kein Impfschutz,190594,2020-02-27,2020-12-07
284 days,Impfschutz abgelaufen,745,2020-02-27,2020-12-07
284 days,durch Infektion geimpft,5396,2020-02-27,2020-12-07
285 days,kein Impfschutz,190473,2020-02-27,2020-12-08
285 days,Impfschutz abgelaufen,766,2020-02-27,2020-12-08
285 days,durch Infektion geimpft,5496,2020-02-27,2020-12-08
286 days,kein Impfschutz,190375,2020-02-27,2020-12-09
286 days,Impfschutz abgelaufen,777,2020-02-27,2020-12-09
286 days,durch Infektion geimpft,5583,2020-02-27,2020-12-09
287 days,kein Impfschutz,190231,2020-02-27,2020-12-10
287 days,Impfschutz abgelaufen,795,2020-02-27,2020-12-10
287 days,durch Infektion geimpft,5709,2020-02-27,2020-12-10
288 days,kein Impfschutz,190137,2020-02-27,2020-12-11
288 days,Impfschutz abgelaufen,809,2020-02-27,2020-12-11
288 days,durch Infektion geimpft,5789,2020-02-27,2020-12-11
289 days,kein Impfschutz,190075,2020-02-27,2020-12-12
289 days,Impfschutz abgelaufen,819,2020-02-27,2020-12-12
289 days,durch Infektion geimpft,5841,2020-02-27,2020-12-12
290 days,kein Impfschutz,190012,2020-02-27,2020-12-13
290 days,Impfschutz abgelaufen,833,2020-02-27,2020-12-13
290 days,durch Infektion geimpft,5890,2020-02-27,2020-12-13
291 days,kein Impfschutz,189921,2020-02-27,2020-12-14
291 days,Impfschutz abgelaufen,849,2020-02-27,2020-12-14
291 days,durch Infektion geimpft,5965,2020-02-27,2020-12-14
292 days,kein Impfschutz,189800,2020-02-27,2020-12-15
292 days,Impfschutz abgelaufen,852,2020-02-27,2020-12-15
292 days,durch Infektion geimpft,6083,2020-02-27,2020-12-15
293 days,kein Impfschutz,189682,2020-02-27,2020-12-16
293 days,Impfschutz abgelaufen,857,2020-02-27,2020-12-16
293 days,durch Infektion geimpft,6196,2020-02-27,2020-12-16
294 days,kein Impfschutz,189581,2020-02-27,2020-12-17
294 days,Impfschutz abgelaufen,867,2020-02-27,2020-12-17
294 days,durch Infektion geimpft,6287,2020-02-27,2020-12-17
295 days,kein Impfschutz,189477,2020-02-27,2020-12-18
295 days,Impfschutz abgelaufen,872,2020-02-27,2020-12-18
295 days,durch Infektion geimpft,6386,2020-02-27,2020-12-18
296 days,kein Impfschutz,189412,2020-02-27,2020-12-19
296 days,Impfschutz abgelaufen,882,2020-02-27,2020-12-19
296 days,durch Infektion geimpft,6441,2020-02-27,2020-12-19
297 days,kein Impfschutz,189369,2020-02-27,2020-12-20
297 days,Impfschutz abgelaufen,886,2020-02-27,2020-12-20
297 days,durch Infektion geimpft,6480,2020-02-27,2020-12-20
298 days,kein Impfschutz,189276,2020-02-27,2020-12-21
298 days,Impfschutz abgelaufen,895,2020-02-27,2020-12-21
298 days,durch Infektion geimpft,6564,2020-02-27,2020-12-21
299 days,kein Impfschutz,189187,2020-02-27,2020-12-22
299 days,Impfschutz abgelaufen,902,2020-02-27,2020-12-22
299 days,durch Infektion geimpft,6646,2020-02-27,2020-12-22
300 days,kein Impfschutz,189098,2020-02-27,2020-12-23
300 days,Impfschutz abgelaufen,905,2020-02-27,2020-12-23
300 days,durch Infektion geimpft,6732,2020-02-27,2020-12-23
301 days,kein Impfschutz,189030,2020-02-27,2020-12-24
301 days,Impfschutz abgelaufen,906,2020-02-27,2020-12-24
301 days,durch Infektion geimpft,6799,2020-02-27,2020-12-24
302 days,kein Impfschutz,188988,2020-02-27,2020-12-25
302 days,Impfschutz abgelaufen,907,2020-02-27,2020-12-25
302 days,durch Infektion geimpft,6840,2020-02-27,2020-12-25
303 days,kein Impfschutz,188953,2020-02-27,2020-12-26
303 days,Impfschutz abgelaufen,908,2020-02-27,2020-12-26
303 days,durch Infektion geimpft,6874,2020-02-27,2020-12-26
304 days,kein Impfschutz,188896,2020-02-27,2020-12-27
304 days,Impfschutz abgelaufen,910,2020-02-27,2020-12-27
304 days,durch Infektion geimpft,6929,2020-02-27,2020-12-27
305 days,kein Impfschutz,188801,2020-02-27,2020-12-28
305 days,Impfschutz abgelaufen,913,2020-02-27,2020-12-28
305 days,durch Infektion geimpft,7021,2020-02-27,2020-12-28
306 days,kein Impfschutz,188093,2020-02-27,2020-12-29
306 days,Impfschutz abgelaufen,915,2020-02-27,2020-12-29
306 days,Partiell geimpft,659,2020-02-27,2020-12-29
306 days,Vollständig geimpft,1,2020-02-27,2020-12-29
306 days,durch Infektion geimpft,7067,2020-02-27,2020-12-29
307 days,kein Impfschutz,187133,2020-02-27,2020-12-30
307 days,Impfschutz abgelaufen,917,2020-02-27,2020-12-30
307 days,Partiell geimpft,1560,2020-02-27,2020-12-30
307 days,Vollständig geimpft,1,2020-02-27,2020-12-30
307 days,durch Infektion geimpft,7124,2020-02-27,2020-12-30
308 days,kein Impfschutz,187055,2020-02-27,2020-12-31
308 days,Impfschutz abgelaufen,918,2020-02-27,2020-12-31
308 days,Partiell geimpft,1560,2020-02-27,2020-12-31
308 days,Vollständig geimpft,1,2020-02-27,2020-12-31
308 days,durch Infektion geimpft,7201,2020-02-27,2020-12-31
309 days,kein Impfschutz,187035,2020-02-27,2021-01-01
309 days,Impfschutz abgelaufen,920,2020-02-27,2021-01-01
309 days,Partiell geimpft,1560,2020-02-27,2021-01-01
309 days,Vollständig geimpft,1,2020-02-27,2021-01-01
309 days,durch Infektion geimpft,7219,2020-02-27,2021-01-01
310 days,kein Impfschutz,186978,2020-02-27,2021-01-02
310 days,Impfschutz abgelaufen,924,2020-02-27,2021-01-02
310 days,Partiell geimpft,1560,2020-02-27,2021-01-02
310 days,Vollständig geimpft,1,2020-02-27,2021-01-02
310 days,durch Infektion geimpft,7272,2020-02-27,2021-01-02
311 days,kein Impfschutz,186936,2020-02-27,2021-01-03
311 days,Impfschutz abgelaufen,926,2020-02-27,2021-01-03
311 days,Partiell geimpft,1560,2020-02-27,2021-01-03
311 days,Vollständig geimpft,1,2020-02-27,2021-01-03
311 days,durch Infektion geimpft,7312,2020-02-27,2021-01-03
312 days,kein Impfschutz,186343,2020-02-27,2021-01-04
312 days,Impfschutz abgelaufen,928,2020-02-27,2021-01-04
312 days,Partiell geimpft,2073,2020-02-27,2021-01-04
312 days,Vollständig geimpft,1,2020-02-27,2021-01-04
312 days,durch Infektion geimpft,7390,2020-02-27,2021-01-04
313 days,kein Impfschutz,185779,2020-02-27,2021-01-05
313 days,Impfschutz abgelaufen,931,2020-02-27,2021-01-05
313 days,Partiell geimpft,2556,2020-02-27,2021-01-05
313 days,Vollständig geimpft,1,2020-02-27,2021-01-05
313 days,durch Infektion geimpft,7468,2020-02-27,2021-01-05
314 days,kein Impfschutz,185074,2020-02-27,2021-01-06
314 days,Impfschutz abgelaufen,930,2020-02-27,2021-01-06
314 days,Partiell geimpft,3188,2020-02-27,2021-01-06
314 days,Vollständig geimpft,1,2020-02-27,2021-01-06
314 days,durch Infektion geimpft,7542,2020-02-27,2021-01-06
315 days,kein Impfschutz,184999,2020-02-27,2021-01-07
315 days,Impfschutz abgelaufen,932,2020-02-27,2021-01-07
315 days,Partiell geimpft,3191,2020-02-27,2021-01-07
315 days,Vollständig geimpft,1,2020-02-27,2021-01-07
315 days,durch Infektion geimpft,7612,2020-02-27,2021-01-07
316 days,kein Impfschutz,184943,2020-02-27,2021-01-08
316 days,Impfschutz abgelaufen,932,2020-02-27,2021-01-08
316 days,Partiell geimpft,3196,2020-02-27,2021-01-08
316 days,Vollständig geimpft,1,2020-02-27,2021-01-08
316 days,durch Infektion geimpft,7663,2020-02-27,2021-01-08
317 days,kein Impfschutz,184901,2020-02-27,2021-01-09
317 days,Impfschutz abgelaufen,932,2020-02-27,2021-01-09
317 days,Partiell geimpft,3200,2020-02-27,2021-01-09
317 days,Vollständig geimpft,1,2020-02-27,2021-01-09
317 days,durch Infektion geimpft,7701,2020-02-27,2021-01-09
318 days,kein Impfschutz,184882,2020-02-27,2021-01-10
318 days,Impfschutz abgelaufen,935,2020-02-27,2021-01-10
318 days,Partiell geimpft,3199,2020-02-27,2021-01-10
318 days,Vollständig geimpft,1,2020-02-27,2021-01-10
318 days,durch Infektion geimpft,7718,2020-02-27,2021-01-10
319 days,kein Impfschutz,184820,2020-02-27,2021-01-11
319 days,Impfschutz abgelaufen,934,2020-02-27,2021-01-11
319 days,Partiell geimpft,3202,2020-02-27,2021-01-11
319 days,Vollständig geimpft,1,2020-02-27,2021-01-11
319 days,durch Infektion geimpft,7778,2020-02-27,2021-01-11
320 days,kein Impfschutz,184765,2020-02-27,2021-01-12
320 days,Impfschutz abgelaufen,935,2020-02-27,2021-01-12
320 days,Partiell geimpft,3205,2020-02-27,2021-01-12
320 days,Vollständig geimpft,1,2020-02-27,2021-01-12
320 days,durch Infektion geimpft,7829,2020-02-27,2021-01-12
321 days,kein Impfschutz,184144,2020-02-27,2021-01-13
321 days,Impfschutz abgelaufen,935,2020-02-27,2021-01-13
321 days,Partiell geimpft,3784,2020-02-27,2021-01-13
321 days,Vollständig geimpft,2,2020-02-27,2021-01-13
321 days,durch Infektion geimpft,7870,2020-02-27,2021-01-13
322 days,kein Impfschutz,183648,2020-02-27,2021-01-14
322 days,Impfschutz abgelaufen,936,2020-02-27,2021-01-14
322 days,Partiell geimpft,4254,2020-02-27,2021-01-14
322 days,Vollständig geimpft,2,2020-02-27,2021-01-14
322 days,durch Infektion geimpft,7895,2020-02-27,2021-01-14
323 days,kein Impfschutz,182478,2020-02-27,2021-01-15
323 days,Impfschutz abgelaufen,936,2020-02-27,2021-01-15
323 days,Partiell geimpft,5394,2020-02-27,2021-01-15
323 days,Vollständig geimpft,6,2020-02-27,2021-01-15
323 days,durch Infektion geimpft,7921,2020-02-27,2021-01-15
324 days,kein Impfschutz,181340,2020-02-27,2021-01-16
324 days,Impfschutz abgelaufen,936,2020-02-27,2021-01-16
324 days,Partiell geimpft,6511,2020-02-27,2021-01-16
324 days,Vollständig geimpft,8,2020-02-27,2021-01-16
324 days,durch Infektion geimpft,7940,2020-02-27,2021-01-16
325 days,kein Impfschutz,181331,2020-02-27,2021-01-17
325 days,Impfschutz abgelaufen,937,2020-02-27,2021-01-17
325 days,Partiell geimpft,6511,2020-02-27,2021-01-17
325 days,Vollständig geimpft,8,2020-02-27,2021-01-17
325 days,durch Infektion geimpft,7948,2020-02-27,2021-01-17
326 days,kein Impfschutz,181140,2020-02-27,2021-01-18
326 days,Impfschutz abgelaufen,939,2020-02-27,2021-01-18
326 days,Partiell geimpft,6038,2020-02-27,2021-01-18
326 days,Vollständig geimpft,636,2020-02-27,2021-01-18
326 days,durch Infektion geimpft,7982,2020-02-27,2021-01-18
327 days,kein Impfschutz,179997,2020-02-27,2021-01-19
327 days,Impfschutz abgelaufen,940,2020-02-27,2021-01-19
327 days,Partiell geimpft,6494,2020-02-27,2021-01-19
327 days,Vollständig geimpft,1274,2020-02-27,2021-01-19
327 days,durch Infektion geimpft,8030,2020-02-27,2021-01-19
328 days,kein Impfschutz,179785,2020-02-27,2021-01-20
328 days,Impfschutz abgelaufen,938,2020-02-27,2021-01-20
328 days,Partiell geimpft,5795,2020-02-27,2021-01-20
328 days,Vollständig geimpft,2146,2020-02-27,2021-01-20
328 days,durch Infektion geimpft,8071,2020-02-27,2021-01-20
329 days,kein Impfschutz,179618,2020-02-27,2021-01-21
329 days,Impfschutz abgelaufen,937,2020-02-27,2021-01-21
329 days,Partiell geimpft,5930,2020-02-27,2021-01-21
329 days,Vollständig geimpft,2148,2020-02-27,2021-01-21
329 days,durch Infektion geimpft,8102,2020-02-27,2021-01-21
330 days,kein Impfschutz,179415,2020-02-27,2021-01-22
330 days,Impfschutz abgelaufen,938,2020-02-27,2021-01-22
330 days,Partiell geimpft,6109,2020-02-27,2021-01-22
330 days,Vollständig geimpft,2148,2020-02-27,2021-01-22
330 days,durch Infektion geimpft,8125,2020-02-27,2021-01-22
331 days,kein Impfschutz,179299,2020-02-27,2021-01-23
331 days,Impfschutz abgelaufen,939,2020-02-27,2021-01-23
331 days,Partiell geimpft,6190,2020-02-27,2021-01-23
331 days,Vollständig geimpft,2148,2020-02-27,2021-01-23
331 days,durch Infektion geimpft,8159,2020-02-27,2021-01-23
