day,status,count,first_day,date
632 days,Schutz gegen Infektion,132306,2020-02-27,2021-11-20
632 days,Schutz gegen schwere Krankheit,42524,2020-02-27,2021-11-20
633 days,Kein Schutz,21838,2020-02-27,2021-11-21
633 days,Schutz gegen Infektion,132903,2020-02-27,2021-11-21
633 days,Schutz gegen schwere Krankheit,41994,2020-02-27,2021-11-21
634 days,Kein Schutz,21791,2020-02-27,2021-11-22
634 days,Schutz gegen Infektion,133677,2020-02-27,2021-11-22
634 days,Schutz gegen schwere Krankheit,41267,2020-02-27,2021-11-22
635 days,Kein Schutz,21713,2020-02-27,2021-11-23
635 days,Schutz gegen Infektion,134473,2020-02-27,2021-11-23
635 days,Schutz gegen schwere Krankheit,40549,2020-02-27,2021-11-23
636 days,Kein Schutz,21634,2020-02-27,2021-11-24
636 days,Schutz gegen Infektion,134668,2020-02-27,2021-11-24
636 days,Schutz gegen schwere Krankheit,40433,2020-02-27,2021-11-24
637 days,Kein Schutz,21566,2020-02-27,2021-11-25
637 days,Schutz gegen Infektion,135506,2020-02-27,2021-11-25
637 days,Schutz gegen schwere Krankheit,39663,2020-02-27,2021-11-25
638 days,Kein Schutz,21215,2020-02-27,2021-11-26
638 days,Schutz gegen Infektion,136564,2020-02-27,2021-11-26
638 days,Schutz gegen schwere Krankheit,38956,2020-02-27,2021-11-26
639 days,Kein Schutz,21141,2020-02-27,2021-11-27
639 days,Schutz gegen Infektion,136412,2020-02-27,2021-11-27
639 days,Schutz gegen schwere Krankheit,39182,2020-02-27,2021-11-27
640 days,Kein Schutz,21037,2020-02-27,2021-11-28
640 days,Schutz gegen Infektion,136529,2020-02-27,2021-11-28
640 days,Schutz gegen schwere Krankheit,39169,2020-02-27,2021-11-28
641 days,Kein Schutz,20865,2020-02-27,2021-11-29
641 days,Schutz gegen Infektion,137148,2020-02-27,2021-11-29
641 days,Schutz gegen schwere Krankheit,38722,2020-02-27,2021-11-29
642 days,Kein Schutz,20641,2020-02-27,2021-11-30
642 days,Schutz gegen Infektion,138104,2020-02-27,2021-11-30
642 days,Schutz gegen schwere Krankheit,37990,2020-02-27,2021-11-30
643 days,Kein Schutz,20387,2020-02-27,2021-12-01
643 days,Schutz gegen Infektion,139134,2020-02-27,2021-12-01
643 days,Schutz gegen schwere Krankheit,37214,2020-02-27,2021-12-01
644 days,Kein Schutz,20181,2020-02-27,2021-12-02
644 days,Schutz gegen Infektion,140332,2020-02-27,2021-12-02
644 days,Schutz gegen schwere Krankheit,36222,2020-02-27,2021-12-02
645 days,Kein Schutz,19828,2020-02-27,2021-12-03
645 days,Schutz gegen Infektion,141488,2020-02-27,2021-12-03
645 days,Schutz gegen schwere Krankheit,35419,2020-02-27,2021-12-03
646 days,Kein Schutz,19739,2020-02-27,2021-12-04
646 days,Schutz gegen Infektion,141397,2020-02-27,2021-12-04
646 days,Schutz gegen schwere Krankheit,35599,2020-02-27,2021-12-04
647 days,Kein Schutz,19602,2020-02-27,2021-12-05
647 days,Schutz gegen Infektion,141225,2020-02-27,2021-12-05
647 days,Schutz gegen schwere Krankheit,35908,2020-02-27,2021-12-05
648 days,Kein Schutz,19438,2020-02-27,2021-12-06
648 days,Schutz gegen Infektion,141416,2020-02-27,2021-12-06
648 days,Schutz gegen schwere Krankheit,35881,2020-02-27,2021-12-06
649 days,Kein Schutz,19301,2020-02-27,2021-12-07
649 days,Schutz gegen Infektion,141618,2020-02-27,2021-12-07
649 days,Schutz gegen schwere Krankheit,35816,2020-02-27,2021-12-07
650 days,Kein Schutz,19056,2020-02-27,2021-12-08
650 days,Schutz gegen Infektion,141921,2020-02-27,2021-12-08
650 days,Schutz gegen schwere Krankheit,35758,2020-02-27,2021-12-08
651 days,Kein Schutz,18816,2020-02-27,2021-12-09
651 days,Schutz gegen Infektion,141763,2020-02-27,2021-12-09
651 days,Schutz gegen schwere Krankheit,36156,2020-02-27,2021-12-09
652 days,Kein Schutz,18385,2020-02-27,2021-12-10
652 days,Schutz gegen Infektion,141957,2020-02-27,2021-12-10
652 days,Schutz gegen schwere Krankheit,36393,2020-02-27,2021-12-10
653 days,Kein Schutz,18193,2020-02-27,2021-12-11
653 days,Schutz gegen Infektion,141714,2020-02-27,2021-12-11
653 days,Schutz gegen schwere Krankheit,36828,2020-02-27,2021-12-11
654 days,Kein Schutz,18089,2020-02-27,2021-12-12
654 days,Schutz gegen Infektion,141586,2020-02-27,2021-12-12
654 days,Schutz gegen schwere Krankheit,37060,2020-02-27,2021-12-12
655 days,Kein Schutz,17810,2020-02-27,2021-12-13
655 days,Schutz gegen Infektion,141043,2020-02-27,2021-12-13
655 days,Schutz gegen schwere Krankheit,37882,2020-02-27,2021-12-13
656 days,Kein Schutz,17672,2020-02-27,2021-12-14
656 days,Schutz gegen Infektion,141531,2020-02-27,2021-12-14
656 days,Schutz gegen schwere Krankheit,37532,2020-02-27,2021-12-14
657 days,Kein Schutz,17397,2020-02-27,2021-12-15
657 days,Schutz gegen Infektion,142620,2020-02-27,2021-12-15
657 days,Schutz gegen schwere Krankheit,36718,2020-02-27,2021-12-15
658 days,Kein Schutz,17181,2020-02-27,2021-12-16
658 days,Schutz gegen Infektion,142268,2020-02-27,2021-12-16
658 days,Schutz gegen schwere Krankheit,37286,2020-02-27,2021-12-16
659 days,Kein Schutz,16921,2020-02-27,2021-12-17
659 days,Schutz gegen Infektion,143086,2020-02-27,2021-12-17
659 days,Schutz gegen schwere Krankheit,36728,2020-02-27,2021-12-17
660 days,Kein Schutz,16782,2020-02-27,2021-12-18
660 days,Schutz gegen Infektion,142839,2020-02-27,2021-12-18
660 days,Schutz gegen schwere Krankheit,37114,2020-02-27,2021-12-18
661 days,Kein Schutz,16708,2020-02-27,2021-12-19
661 days,Schutz gegen Infektion,142601,2020-02-27,2021-12-19
661 days,Schutz gegen schwere Krankheit,37426,2020-02-27,2021-12-19
662 days,Kein Schutz,16564,2020-02-27,2021-12-20
662 days,Schutz gegen Infektion,143325,2020-02-27,2021-12-20
662 days,Schutz gegen schwere Krankheit,36846,2020-02-27,2021-12-20
663 days,Kein Schutz,16367,2020-02-27,2021-12-21
663 days,Schutz gegen Infektion,143060,2020-02-27,2021-12-21
663 days,Schutz gegen schwere Krankheit,37308,2020-02-27,2021-12-21
664 days,Kein Schutz,16177,2020-02-27,2021-12-22
664 days,Schutz gegen Infektion,143295,2020-02-27,2021-12-22
664 days,Schutz gegen schwere Krankheit,37263,2020-02-27,2021-12-22
665 days,Kein Schutz,15896,2020-02-27,2021-12-23
665 days,Schutz gegen Infektion,143444,2020-02-27,2021-12-23
665 days,Schutz gegen schwere Krankheit,37395,2020-02-27,2021-12-23
666 days,Kein Schutz,15604,2020-02-27,2021-12-24
666 days,Schutz gegen Infektion,143489,2020-02-27,2021-12-24
666 days,Schutz gegen schwere Krankheit,37642,2020-02-27,2021-12-24
667 days,Kein Schutz,15539,2020-02-27,2021-12-25
667 days,Schutz gegen Infektion,143659,2020-02-27,2021-12-25
667 days,Schutz gegen schwere Krankheit,37537,2020-02-27,2021-12-25
668 days,Kein Schutz,15528,2020-02-27,2021-12-26
668 days,Schutz gegen Infektion,143275,2020-02-27,2021-12-26
668 days,Schutz gegen schwere Krankheit,37932,2020-02-27,2021-12-26
669 days,Kein Schutz,15269,2020-02-27,2021-12-27
669 days,Schutz gegen Infektion,143096,2020-02-27,2021-12-27
669 days,Schutz gegen schwere Krankheit,38370,2020-02-27,2021-12-27
670 days,Kein Schutz,14898,2020-02-27,2021-12-28
670 days,Schutz gegen Infektion,142966,2020-02-27,2021-12-28
670 days,Schutz gegen schwere Krankheit,38871,2020-02-27,2021-12-28
671 days,Kein Schutz,14451,2020-02-27,2021-12-29
671 days,Schutz gegen Infektion,142822,2020-02-27,2021-12-29
671 days,Schutz gegen schwere Krankheit,39462,2020-02-27,2021-12-29
672 days,Kein Schutz,14069,2020-02-27,2021-12-30
672 days,Schutz gegen Infektion,143036,2020-02-27,2021-12-30
672 days,Schutz gegen schwere Krankheit,39630,2020-02-27,2021-12-30
673 days,Kein Schutz,13801,2020-02-27,2021-12-31
673 days,Schutz gegen Infektion,142990,2020-02-27,2021-12-31
673 days,Schutz gegen schwere Krankheit,39944,2020-02-27,2021-12-31
674 days,Kein Schutz,13698,2020-02-27,2022-01-01
674 days,Schutz gegen Infektion,143211,2020-02-27,2022-01-01
674 days,Schutz gegen schwere Krankheit,39826,2020-02-27,2022-01-01
675 days,Kein Schutz,13577,2020-02-27,2022-01-02
675 days,Schutz gegen Infektion,143992,2020-02-27,2022-01-02
675 days,Schutz gegen schwere Krankheit,39166,2020-02-27,2022-01-02
676 days,Kein Schutz,13127,2020-02-27,2022-01-03
676 days,Schutz gegen Infektion,145212,2020-02-27,2022-01-03
676 days,Schutz gegen schwere Krankheit,38396,2020-02-27,2022-01-03
677 days,Kein Schutz,12575,2020-02-27,2022-01-04
677 days,Schutz gegen Infektion,146410,2020-02-27,2022-01-04
677 days,Schutz gegen schwere Krankheit,37750,2020-02-27,2022-01-04
678 days,Kein Schutz,12011,2020-02-27,2022-01-05
678 days,Schutz gegen Infektion,147730,2020-02-27,2022-01-05
678 days,Schutz gegen schwere Krankheit,36994,2020-02-27,2022-01-05
679 days,Kein Schutz,11433,2020-02-27,2022-01-06
679 days,Schutz gegen Infektion,148935,2020-02-27,2022-01-06
679 days,Schutz gegen schwere Krankheit,36367,2020-02-27,2022-01-06
680 days,Kein Schutz,10653,2020-02-27,2022-01-07
680 days,Schutz gegen Infektion,150392,2020-02-27,2022-01-07
680 days,Schutz gegen schwere Krankheit,35690,2020-02-27,2022-01-07
681 days,Kein Schutz,10279,2020-02-27,2022-01-08
681 days,Schutz gegen Infektion,151116,2020-02-27,2022-01-08
681 days,Schutz gegen schwere Krankheit,35340,2020-02-27,2022-01-08
682 days,Kein Schutz,10060,2020-02-27,2022-01-09
682 days,Schutz gegen Infektion,151460,2020-02-27,2022-01-09
682 days,Schutz gegen schwere Krankheit,35215,2020-02-27,2022-01-09
683 days,Kein Schutz,9574,2020-02-27,2022-01-10
683 days,Schutz gegen Infektion,153175,2020-02-27,2022-01-10
683 days,Schutz gegen schwere Krankheit,33986,2020-02-27,2022-01-10
684 days,Kein Schutz,9030,2020-02-27,2022-01-11
684 days,Schutz gegen Infektion,154482,2020-02-27,2022-01-11
684 days,Schutz gegen schwere Krankheit,33223,2020-02-27,2022-01-11
685 days,Kein Schutz,8474,2020-02-27,2022-01-12
685 days,Schutz gegen Infektion,155307,2020-02-27,2022-01-12
685 days,Schutz gegen schwere Krankheit,32954,2020-02-27,2022-01-12
686 days,Kein Schutz,7725,2020-02-27,2022-01-13
686 days,Schutz gegen Infektion,157540,2020-02-27,2022-01-13
686 days,Schutz gegen schwere Krankheit,31470,2020-02-27,2022-01-13
687 days,Kein Schutz,6981,2020-02-27,2022-01-14
687 days,Schutz gegen Infektion,158538,2020-02-27,2022-01-14
687 days,Schutz gegen schwere Krankheit,31216,2020-02-27,2022-01-14
688 days,Kein Schutz,6625,2020-02-27,2022-01-15
688 days,Schutz gegen Infektion,159352,2020-02-27,2022-01-15
688 days,Schutz gegen schwere Krankheit,30758,2020-02-27,2022-01-15
689 days,Kein Schutz,6369,2020-02-27,2022-01-16
689 days,Schutz gegen Infektion,159753,2020-02-27,2022-01-16
689 days,Schutz gegen schwere Krankheit,30613,2020-02-27,2022-01-16
690 days,Kein Schutz,5813,2020-02-27,2022-01-17
690 days,Schutz gegen Infektion,160363,2020-02-27,2022-01-17
690 days,Schutz gegen schwere Krankheit,30559,2020-02-27,2022-01-17
691 days,Kein Schutz,5327,2020-02-27,2022-01-18
691 days,Schutz gegen Infektion,162167,2020-02-27,2022-01-18
691 days,Schutz gegen schwere Krankheit,29241,2020-02-27,2022-01-18
692 days,Kein Schutz,4749,2020-02-27,2022-01-19
692 days,Schutz gegen Infektion,164127,2020-02-27,2022-01-19
692 days,Schutz gegen schwere Krankheit,27859,2020-02-27,2022-01-19
693 days,Kein Schutz,4152,2020-02-27,2022-01-20
693 days,Schutz gegen Infektion,165883,2020-02-27,2022-01-20
693 days,Schutz gegen schwere Krankheit,26700,2020-02-27,2022-01-20
694 days,Kein Schutz,3362,2020-02-27,2022-01-21
694 days,Schutz gegen Infektion,167981,2020-02-27,2022-01-21
694 days,Schutz gegen schwere Krankheit,25392,2020-02-27,2022-01-21
695 days,Kein Schutz,2953,2020-02-27,2022-01-22
695 days,Schutz gegen Infektion,169047,2020-02-27,2022-01-22
695 days,Schutz gegen schwere Krankheit,24735,2020-02-27,2022-01-22
696 days,Kein Schutz,2749,2020-02-27,2022-01-23
696 days,Schutz gegen Infektion,170030,2020-02-27,2022-01-23
696 days,Schutz gegen schwere Krankheit,23956,2020-02-27,2022-01-23
697 days,Kein Schutz,2319,2020-02-27,2022-01-24
697 days,Schutz gegen Infektion,172049,2020-02-27,2022-01-24
697 days,Schutz gegen schwere Krankheit,22367,2020-02-27,2022-01-24
698 days,Kein Schutz,1849,2020-02-27,2022-01-25
698 days,Schutz gegen Infektion,174777,2020-02-27,2022-01-25
698 days,Schutz gegen schwere Krankheit,20109,2020-02-27,2022-01-25
699 days,Kein Schutz,1424,2020-02-27,2022-01-26
699 days,Schutz gegen Infektion,177215,2020-02-27,2022-01-26
699 days,Schutz gegen schwere Krankheit,18096,2020-02-27,2022-01-26
700 days,Kein Schutz,982,2020-02-27,2022-01-27
700 days,Schutz gegen Infektion,179670,2020-02-27,2022-01-27
700 days,Schutz gegen schwere Krankheit,16083,2020-02-27,2022-01-27
701 days,Kein Schutz,847,2020-02-27,2022-01-28
701 days,Schutz gegen Infektion,179856,2020-02-27,2022-01-28
701 days,Schutz gegen schwere Krankheit,16032,2020-02-27,2022-01-28
702 days,Kein Schutz,683,2020-02-27,2022-01-29
702 days,Schutz gegen Infektion,179491,2020-02-27,2022-01-29
702 days,Schutz gegen schwere Krankheit,16561,2020-02-27,2022-01-29
703 days,Kein Schutz,651,2020-02-27,2022-01-30
703 days,Schutz gegen Infektion,179626,2020-02-27,2022-01-30
703 days,Schutz gegen schwere Krankheit,16458,2020-02-27,2022-01-30
704 days,Kein Schutz,606,2020-02-27,2022-01-31
704 days,Schutz gegen Infektion,179085,2020-02-27,2022-01-31
704 days,Schutz gegen schwere Krankheit,17044,2020-02-27,2022-01-31
705 days,Kein Schutz,602,2020-02-27,2022-02-01
705 days,Schutz gegen Infektion,178882,2020-02-27,2022-02-01
705 days,Schutz gegen schwere Krankheit,17251,2020-02-27,2022-02-01
706 days,Kein Schutz,607,2020-02-27,2022-02-02
706 days,Schutz gegen Infektion,178741,2020-02-27,2022-02-02
706 days,Schutz gegen schwere Krankheit,17387,2020-02-27,2022-02-02
707 days,Kein Schutz,603,2020-02-27,2022-02-03
707 days,Schutz gegen Infektion,178792,2020-02-27,2022-02-03
707 days,Schutz gegen schwere Krankheit,17340,2020-02-27,2022-02-03
708 days,Kein Schutz,594,2020-02-27,2022-02-04
708 days,Schutz gegen Infektion,178518,2020-02-27,2022-02-04
708 days,Schutz gegen schwere Krankheit,17623,2020-02-27,2022-02-04
709 days,Kein Schutz,441,2020-02-27,2022-02-05
709 days,Schutz gegen Infektion,178345,2020-02-27,2022-02-05
709 days,Schutz gegen schwere Krankheit,17949,2020-02-27,2022-02-05
710 days,Kein Schutz,430,2020-02-27,2022-02-06
710 days,Schutz gegen Infektion,177941,2020-02-27,2022-02-06
710 days,Schutz gegen schwere Krankheit,18364,2020-02-27,2022-02-06
711 days,Kein Schutz,435,2020-02-27,2022-02-07
711 days,Schutz gegen Infektion,177256,2020-02-27,2022-02-07
711 days,Schutz gegen schwere Krankheit,19044,2020-02-27,2022-02-07
712 days,Kein Schutz,441,2020-02-27,2022-02-08
712 days,Schutz gegen Infektion,177212,2020-02-27,2022-02-08
712 days,Schutz gegen schwere Krankheit,19082,2020-02-27,2022-02-08
713 days,Kein Schutz,442,2020-02-27,2022-02-09
713 days,Schutz gegen Infektion,176927,2020-02-27,2022-02-09
713 days,Schutz gegen schwere Krankheit,19366,2020-02-27,2022-02-09
714 days,Kein Schutz,447,2020-02-27,2022-02-10
714 days,Schutz gegen Infektion,176343,2020-02-27,2022-02-10
714 days,Schutz gegen schwere Krankheit,19945,2020-02-27,2022-02-10
715 days,Kein Schutz,450,2020-02-27,2022-02-11
715 days,Schutz gegen Infektion,176330,2020-02-27,2022-02-11
715 days,Schutz gegen schwere Krankheit,19955,2020-02-27,2022-02-11
716 days,Kein Schutz,453,2020-02-27,2022-02-12
716 days,Schutz gegen Infektion,176015,2020-02-27,2022-02-12
716 days,Schutz gegen schwere Krankheit,20267,2020-02-27,2022-02-12
717 days,Kein Schutz,456,2020-02-27,2022-02-13
717 days,Schutz gegen Infektion,176067,2020-02-27,2022-02-13
717 days,Schutz gegen schwere Krankheit,20212,2020-02-27,2022-02-13
718 days,Kein Schutz,459,2020-02-27,2022-02-14
718 days,Schutz gegen Infektion,175786,2020-02-27,2022-02-14
718 days,Schutz gegen schwere Krankheit,20490,2020-02-27,2022-02-14
719 days,Kein Schutz,467,2020-02-27,2022-02-15
719 days,Schutz gegen Infektion,175142,2020-02-27,2022-02-15
719 days,Schutz gegen schwere Krankheit,21126,2020-02-27,2022-02-15
720 days,Kein Schutz,472,2020-02-27,2022-02-16
720 days,Schutz gegen Infektion,174644,2020-02-27,2022-02-16
720 days,Schutz gegen schwere Krankheit,21619,2020-02-27,2022-02-16
721 days,Kein Schutz,476,2020-02-27,2022-02-17
721 days,Schutz gegen Infektion,174507,2020-02-27,2022-02-17
721 days,Schutz gegen schwere Krankheit,21752,2020-02-27,2022-02-17
722 days,Kein Schutz,477,2020-02-27,2022-02-18
722 days,Schutz gegen Infektion,174545,2020-02-27,2022-02-18
722 days,Schutz gegen schwere Krankheit,21713,2020-02-27,2022-02-18
723 days,Kein Schutz,482,2020-02-27,2022-02-19
723 days,Schutz gegen Infektion,174303,2020-02-27,2022-02-19
723 days,Schutz gegen schwere Krankheit,21950,2020-02-27,2022-02-19
724 days,Kein Schutz,487,2020-02-27,2022-02-20
724 days,Schutz gegen Infektion,173596,2020-02-27,2022-02-20
724 days,Schutz gegen schwere Krankheit,22652,2020-02-27,2022-02-20
725 days,Kein Schutz,490,2020-02-27,2022-02-21
725 days,Schutz gegen Infektion,173658,2020-02-27,2022-02-21
725 days,Schutz gegen schwere Krankheit,22587,2020-02-27,2022-02-21
726 days,Kein Schutz,490,2020-02-27,2022-02-22
726 days,Schutz gegen Infektion,173687,2020-02-27,2022-02-22
726 days,Schutz gegen schwere Krankheit,22558,2020-02-27,2022-02-22
727 days,Kein Schutz,494,2020-02-27,2022-02-23
727 days,Schutz gegen Infektion,173773,2020-02-27,2022-02-23
727 days,Schutz gegen schwere Krankheit,22468,2020-02-27,2022-02-23
728 days,Kein Schutz,504,2020-02-27,2022-02-24
728 days,Schutz gegen Infektion,173847,2020-02-27,2022-02-24
728 days,Schutz gegen schwere Krankheit,22384,2020-02-27,2022-02-24
729 days,Kein Schutz,506,2020-02-27,2022-02-25
729 days,Schutz gegen Infektion,173901,2020-02-27,2022-02-25
729 days,Schutz gegen schwere Krankheit,22328,2020-02-27,2022-02-25
730 days,Kein Schutz,512,2020-02-27,2022-02-26
730 days,Schutz gegen Infektion,173962,2020-02-27,2022-02-26
730 days,Schutz gegen schwere Krankheit,22261,2020-02-27,2022-02-26
731 days,Kein Schutz,519,2020-02-27,2022-02-27
731 days,Schutz gegen Infektion,173961,2020-02-27,2022-02-27
731 days,Schutz gegen schwere Krankheit,22255,2020-02-27,2022-02-27
732 days,Kein Schutz,527,2020-02-27,2022-02-28
732 days,Schutz gegen Infektion,174050,2020-02-27,2022-02-28
732 days,Schutz gegen schwere Krankheit,22158,2020-02-27,2022-02-28
733 days,Kein Schutz,532,2020-02-27,2022-03-01
733 days,Schutz gegen Infektion,174208,2020-02-27,2022-03-01
733 days,Schutz gegen schwere Krankheit,21995,2020-02-27,2022-03-01
734 days,Kein Schutz,541,2020-02-27,2022-03-02
734 days,Schutz gegen Infektion,173926,2020-02-27,2022-03-02
734 days,Schutz gegen schwere Krankheit,22268,2020-02-27,2022-03-02
735 days,Kein Schutz,550,2020-02-27,2022-03-03
735 days,Schutz gegen Infektion,174108,2020-02-27,2022-03-03
735 days,Schutz gegen schwere Krankheit,22077,2020-02-27,2022-03-03
736 days,Kein Schutz,548,2020-02-27,2022-03-04
736 days,Schutz gegen Infektion,174146,2020-02-27,2022-03-04
736 days,Schutz gegen schwere Krankheit,22041,2020-02-27,2022-03-04
737 days,Kein Schutz,550,2020-02-27,2022-03-05
737 days,Schutz gegen Infektion,173964,2020-02-27,2022-03-05
737 days,Schutz gegen schwere Krankheit,22221,2020-02-27,2022-03-05
738 days,Kein Schutz,554,2020-02-27,2022-03-06
738 days,Schutz gegen Infektion,174010,2020-02-27,2022-03-06
738 days,Schutz gegen schwere Krankheit,22171,2020-02-27,2022-03-06
739 days,Kein Schutz,558,2020-02-27,2022-03-07
739 days,Schutz gegen Infektion,173975,2020-02-27,2022-03-07
739 days,Schutz gegen schwere Krankheit,22202,2020-02-27,2022-03-07
740 days,Kein Schutz,563,2020-02-27,2022-03-08
740 days,Schutz gegen Infektion,173993,2020-02-27,2022-03-08
740 days,Schutz gegen schwere Krankheit,22179,2020-02-27,2022-03-08
741 days,Kein Schutz,567,2020-02-27,2022-03-09
741 days,Schutz gegen Infektion,173525,2020-02-27,2022-03-09
741 days,Schutz gegen schwere Krankheit,22643,2020-02-27,2022-03-09
742 days,Kein Schutz,566,2020-02-27,2022-03-10
742 days,Schutz gegen Infektion,173389,2020-02-27,2022-03-10
742 days,Schutz gegen schwere Krankheit,22780,2020-02-27,2022-03-10
743 days,Kein Schutz,567,2020-02-27,2022-03-11
743 days,Schutz gegen Infektion,173536,2020-02-27,2022-03-11
743 days,Schutz gegen schwere Krankheit,22632,2020-02-27,2022-03-11
744 days,Kein Schutz,571,2020-02-27,2022-03-12
744 days,Schutz gegen Infektion,173415,2020-02-27,2022-03-12
744 days,Schutz gegen schwere Krankheit,22749,2020-02-27,2022-03-12
745 days,Kein Schutz,574,2020-02-27,2022-03-13
745 days,Schutz gegen Infektion,173489,2020-02-27,2022-03-13
745 days,Schutz gegen schwere Krankheit,22672,2020-02-27,2022-03-13
746 days,Kein Schutz,576,2020-02-27,2022-03-14
746 days,Schutz gegen Infektion,173709,2020-02-27,2022-03-14
746 days,Schutz gegen schwere Krankheit,22450,2020-02-27,2022-03-14
747 days,Kein Schutz,581,2020-02-27,2022-03-15
747 days,Schutz gegen Infektion,173908,2020-02-27,2022-03-15
747 days,Schutz gegen schwere Krankheit,22246,2020-02-27,2022-03-15
748 days,Kein Schutz,581,2020-02-27,2022-03-16
748 days,Schutz gegen Infektion,173824,2020-02-27,2022-03-16
748 days,Schutz gegen schwere Krankheit,22330,2020-02-27,2022-03-16
749 days,Kein Schutz,584,2020-02-27,2022-03-17
749 days,Schutz gegen Infektion,174030,2020-02-27,2022-03-17
749 days,Schutz gegen schwere Krankheit,22121,2020-02-27,2022-03-17
750 days,Kein Schutz,583,2020-02-27,2022-03-18
750 days,Schutz gegen Infektion,174211,2020-02-27,2022-03-18
750 days,Schutz gegen schwere Krankheit,21941,2020-02-27,2022-03-18
751 days,Kein Schutz,589,2020-02-27,2022-03-19
751 days,Schutz gegen Infektion,173887,2020-02-27,2022-03-19
751 days,Schutz gegen schwere Krankheit,22259,2020-02-27,2022-03-19
752 days,Kein Schutz,596,2020-02-27,2022-03-20
752 days,Schutz gegen Infektion,173962,2020-02-27,2022-03-20
752 days,Schutz gegen schwere Krankheit,22177,2020-02-27,2022-03-20
753 days,Kein Schutz,599,2020-02-27,2022-03-21
753 days,Schutz gegen Infektion,174110,2020-02-27,2022-03-21
753 days,Schutz gegen schwere Krankheit,22026,2020-02-27,2022-03-21
754 days,Kein Schutz,607,2020-02-27,2022-03-22
754 days,Schutz gegen Infektion,174204,2020-02-27,2022-03-22
754 days,Schutz gegen schwere Krankheit,21924,2020-02-27,2022-03-22
755 days,Kein Schutz,604,2020-02-27,2022-03-23
755 days,Schutz gegen Infektion,173987,2020-02-27,2022-03-23
755 days,Schutz gegen schwere Krankheit,22144,2020-02-27,2022-03-23
756 days,Kein Schutz,601,2020-02-27,2022-03-24
756 days,Schutz gegen Infektion,174066,2020-02-27,2022-03-24
756 days,Schutz gegen schwere Krankheit,22068,2020-02-27,2022-03-24
757 days,Kein Schutz,606,2020-02-27,2022-03-25
757 days,Schutz gegen Infektion,174140,2020-02-27,2022-03-25
757 days,Schutz gegen schwere Krankheit,21989,2020-02-27,2022-03-25
758 days,Kein Schutz,611,2020-02-27,2022-03-26
758 days,Schutz gegen Infektion,174185,2020-02-27,2022-03-26
758 days,Schutz gegen schwere Krankheit,21939,2020-02-27,2022-03-26
759 days,Kein Schutz,615,2020-02-27,2022-03-27
759 days,Schutz gegen Infektion,174216,2020-02-27,2022-03-27
759 days,Schutz gegen schwere Krankheit,21904,2020-02-27,2022-03-27
760 days,Kein Schutz,619,2020-02-27,2022-03-28
760 days,Schutz gegen Infektion,174001,2020-02-27,2022-03-28
760 days,Schutz gegen schwere Krankheit,22115,2020-02-27,2022-03-28
761 days,Kein Schutz,627,2020-02-27,2022-03-29
761 days,Schutz gegen Infektion,174090,2020-02-27,2022-03-29
761 days,Schutz gegen schwere Krankheit,22018,2020-02-27,2022-03-29
762 days,Kein Schutz,629,2020-02-27,2022-03-30
762 days,Schutz gegen Infektion,173819,2020-02-27,2022-03-30
762 days,Schutz gegen schwere Krankheit,22287,2020-02-27,2022-03-30
763 days,Kein Schutz,634,2020-02-27,2022-03-31
763 days,Schutz gegen Infektion,173875,2020-02-27,2022-03-31
763 days,Schutz gegen schwere Krankheit,22226,2020-02-27,2022-03-31
764 days,Kein Schutz,642,2020-02-27,2022-04-01
764 days,Schutz gegen Infektion,173911,2020-02-27,2022-04-01
764 days,Schutz gegen schwere Krankheit,22182,2020-02-27,2022-04-01
765 days,Kein Schutz,651,2020-02-27,2022-04-02
765 days,Schutz gegen Infektion,173940,2020-02-27,2022-04-02
765 days,Schutz gegen schwere Krankheit,22144,2020-02-27,2022-04-02
766 days,Kein Schutz,661,2020-02-27,2022-04-03
766 days,Schutz gegen Infektion,173936,2020-02-27,2022-04-03
766 days,Schutz gegen schwere Krankheit,22138,2020-02-27,2022-04-03
767 days,Kein Schutz,673,2020-02-27,2022-04-04
767 days,Schutz gegen Infektion,173681,2020-02-27,2022-04-04
767 days,Schutz gegen schwere Krankheit,22381,2020-02-27,2022-04-04
768 days,Kein Schutz,682,2020-02-27,2022-04-05
768 days,Schutz gegen Infektion,173707,2020-02-27,2022-04-05
768 days,Schutz gegen schwere Krankheit,22346,2020-02-27,2022-04-05
769 days,Kein Schutz,695,2020-02-27,2022-04-06
769 days,Schutz gegen Infektion,173360,2020-02-27,2022-04-06
769 days,Schutz gegen schwere Krankheit,22680,2020-02-27,2022-04-06
770 days,Kein Schutz,701,2020-02-27,2022-04-07
770 days,Schutz gegen Infektion,173389,2020-02-27,2022-04-07
770 days,Schutz gegen schwere Krankheit,22645,2020-02-27,2022-04-07
771 days,Kein Schutz,705,2020-02-27,2022-04-08
771 days,Schutz gegen Infektion,173419,2020-02-27,2022-04-08
771 days,Schutz gegen schwere Krankheit,22611,2020-02-27,2022-04-08
772 days,Kein Schutz,708,2020-02-27,2022-04-09
772 days,Schutz gegen Infektion,173410,2020-02-27,2022-04-09
772 days,Schutz gegen schwere Krankheit,22617,2020-02-27,2022-04-09
773 days,Kein Schutz,710,2020-02-27,2022-04-10
773 days,Schutz gegen Infektion,173371,2020-02-27,2022-04-10
773 days,Schutz gegen schwere Krankheit,22654,2020-02-27,2022-04-10
774 days,Kein Schutz,723,2020-02-27,2022-04-11
